ModelName,CPUUsage,RAMUsage,Temperature,Voltage,DiskUsage,FanSpeed,ProblemDetected
Apple Pavilion 3277,74.61910086099422,66.11160286510457,71.89480647408313,10.419416606644816,75.92541950790724,4761,Disk Failure
Apple Surface 5253,58.72203985429525,5.661742217976872,86.6586155356878,17.11040887493224,50.2805935188713,4593,Disk Failure
Apple Aspire 9480,63.89423683680431,43.00386405026383,20.38630941835585,15.610838293781738,40.266045723670466,2439,Memory Leak
Apple ZenBook 2464,92.27044604715657,72.49704292404951,49.928190742957675,10.062147319806042,51.32977796338116,3013,Memory Leak
Apple Galaxy 2762,71.2244755486275,60.62576336673001,93.66425626502532,19.883556317426166,83.41591613979595,2393,No Problem
Apple Surface 9187,63.37266003665025,10.658341130183135,20.82964932324942,14.385936205378592,61.79698152490061,4337,No Problem
Apple Inspiron 7947,89.93038361549685,14.616139962757869,68.68674737537614,17.751113513153005,0.9810368833199301,2705,Memory Leak
Apple Inspiron 1756,91.15772823217769,69.33298734816915,76.51564183990904,16.335587402164844,94.94957357217851,3852,No Problem
Apple Vaio 8728,51.06930197322157,40.645518039305216,62.94391070895456,13.048534996865186,54.92242757213748,1501,Memory Leak
Apple Inspiron 9562,65.99441808709395,53.85288681461672,79.78321556296812,17.237120473385836,47.21045459632405,3641,No Problem
Apple Galaxy 4385,25.637378292063595,95.99870851951695,28.118014855258153,19.09017427606915,94.80485170586644,2028,Disk Failure
Apple Vaio 5903,21.366334947292142,49.30512987658662,26.66695330378144,17.245713743904187,20.82238205459399,4286,Overheating
Apple Aspire 2802,72.29148916685675,57.94357864950291,68.3186851439682,15.274857049787052,27.33660854581499,3681,Overheating
Apple MacBook 7081,3.366424132407708,10.467158895038754,47.25204304750094,10.010157487959862,10.79304972240619,2504,Power Issue
Apple Inspiron 1534,21.758582080787615,90.87944446199764,96.11024801576094,13.70134060300913,38.60772066201507,2140,Disk Failure
Apple ZenBook 6106,40.915890658425404,33.15546000725844,69.10253942100209,17.838633986130546,48.39608627208415,3679,Power Issue
Apple Galaxy 4420,0.8239197373961504,76.98099037682795,32.32464715524543,15.877387885231789,42.305098251748184,4111,Power Issue
Apple Inspiron 3048,21.79058246399167,24.222702909742587,91.7460278313225,12.517862081343017,12.63807996317402,2505,Overheating
Apple Inspiron 3338,53.84733265331171,84.76691439512145,74.70367451607643,13.138322451103306,83.0944458619827,4334,Memory Leak
Apple Vaio 3567,1.9012816349258777,40.49761435523658,83.17005135971993,15.305817693658149,81.40976041819022,3456,Memory Leak
Apple Vaio 3275,2.7579811706975987,60.89439567068272,95.38458590444858,16.903513827610936,3.431714669029118,3237,Memory Leak
Apple ThinkPad 7937,91.03773177018127,0.8005299019287593,38.45398835348681,10.73611987536208,26.701467280489823,4325,Disk Failure
Apple Vaio 1040,76.06762411445655,13.11760644942157,42.88359065450177,18.265337235930033,86.13119756568672,4039,No Problem
Apple ThinkPad 4029,30.696908173647564,44.77670109280149,42.39358188574835,19.40895945163785,54.19846416931768,1396,Disk Failure
Apple Aspire 3973,77.47972083154274,57.26443225854769,34.02984136386556,19.284528588440306,65.20520822726836,4635,Memory Leak
Apple Vaio 7471,61.01142900016736,35.29472545443989,72.12982352102861,13.362902081175676,6.355319482927868,4624,Disk Failure
Apple ThinkPad 1115,79.7356339002758,57.14141016191011,99.36791031071563,16.994826627629138,20.50894251497095,2422,Memory Leak
Apple MacBook 7583,21.939037955221707,67.21170731615423,95.40333498050387,13.27074735969372,46.47130249803606,3934,Memory Leak
Apple ThinkPad 5630,69.51723467025198,38.515341022980195,73.04467339022736,13.943825179779619,48.334634781212905,3911,Disk Failure
Apple Galaxy 7931,80.2148812566718,94.68970470982448,96.91920030458165,13.934119811878775,13.36563429016392,2660,Overheating
Apple ThinkPad 4505,32.308328435520274,45.40326169994273,27.434433594409107,10.724945772311644,47.6425668251015,4495,No Problem
Apple Vaio 4301,97.10323188453738,26.359834808866545,52.448407927773594,14.39239926544671,44.49808979315174,4359,Power Issue
Apple Surface 8518,14.077440590034184,2.561724329554027,52.512091676220756,19.788839516807652,72.84792300846901,2326,Memory Leak
Apple ThinkPad 8128,41.667945471402966,83.96388831354373,64.85124802327253,19.70774122367009,74.04055251299891,3027,Memory Leak
Apple Inspiron 8282,80.26178263013183,11.369600630221822,46.29472656339458,14.838009646815973,25.313528232276404,4343,Overheating
Apple ThinkPad 6997,91.67970667622691,68.22209232514159,98.90355310399892,18.089635638259324,92.73694751892631,3586,Power Issue
Apple Aspire 7748,43.79597657540022,67.99908917565918,30.356802659554532,16.77513726367956,75.09485063446265,2661,Disk Failure
Apple Inspiron 1274,60.74711401960645,71.40464735845732,90.74852747381203,13.515924715435897,99.87617288425152,2899,Disk Failure
Apple Galaxy 6518,97.69144431240537,48.10273774804904,86.5461354681959,15.882903427335975,50.64151519564638,2815,Memory Leak
Apple Pavilion 6402,62.315808803970576,52.11374883797244,54.42474205857171,13.880519398182477,40.1208153820522,2005,Disk Failure
Apple Satellite 9398,57.34237763762995,68.17175471947883,58.10113232533042,17.582612918039622,82.84288543200812,3556,No Problem
Apple Inspiron 2267,24.11641457878749,14.926855375343262,27.506577664099403,12.714224292998853,43.130319775139995,1671,Power Issue
Apple Vaio 9081,42.10935111573711,90.58631886371697,94.89833603631746,14.827091407014251,61.526670315570996,2055,Power Issue
Apple ZenBook 4118,92.51138124856777,78.60374351948659,43.30151337760874,13.694382045526641,19.009929382612622,2336,Power Issue
Apple Pavilion 7679,46.3448250155553,25.905306399876938,64.73695890355457,10.54099292853043,60.733042736047004,4379,Overheating
Apple ZenBook 3433,69.78773334327097,64.66868493007209,60.83980887957833,13.24101047338063,89.3201661683758,1851,Overheating
Apple ThinkPad 8819,91.78529056528009,94.02489523294693,85.90001416722356,11.791689533203101,18.862381075221336,3443,Disk Failure
Apple Surface 4675,28.684057310228127,21.635851903817404,57.47018268368433,18.663792243931393,35.14395468095146,3844,Disk Failure
Apple Inspiron 9756,61.74794393095724,41.142452275203055,24.278279502929152,17.861607619026795,22.631434158421037,3136,Power Issue
Apple Vaio 8893,39.37142701602151,92.79142805958686,83.4796922690652,11.726105222718235,20.91254802169572,1001,Memory Leak
Apple Galaxy 1895,34.04080880535714,56.08162150746965,29.730685324322987,14.026681974190707,49.0711467491618,2910,Power Issue
Apple Galaxy 9848,9.110314335860048,21.244413500370918,84.93057253485894,18.174564836572685,43.67376269402601,3996,Power Issue
Apple Galaxy 6889,54.83913547541634,85.23850239467271,93.22153778194492,16.875608397074735,43.70836970569708,3560,No Problem
Apple Aspire 9481,10.201813284450234,83.33016303626916,51.593095225729996,10.084299513802232,55.572294136869914,3993,Memory Leak
Apple MacBook 5568,10.95670790597948,40.48491121643496,45.433427731916666,17.54285347667153,53.43438082860678,1657,Power Issue
Apple Surface 8594,65.28676867439232,86.6513638512378,35.4363208509705,16.320570089543796,98.49671746594292,1837,Power Issue
Apple Aspire 3865,68.76952245967415,71.20285831752417,49.8451357783741,13.79822915739205,71.4100994876431,3607,Disk Failure
Apple ZenBook 2385,64.44885588408661,95.9523192846869,22.476247796390687,12.848017542316303,9.089367767261546,1891,Overheating
Apple MacBook 3829,5.126578380306168,36.91744580193772,27.18300671050568,12.212742682061478,96.4210513923381,2858,Overheating
Apple Pavilion 8701,94.08875646907624,58.06398490314011,37.75533133917889,16.724172854505213,91.05636954558024,3044,Power Issue
Apple Galaxy 8233,28.17326882532738,37.787228937737595,73.75020311024706,10.469159864264533,24.434335650024064,4026,Memory Leak
Apple MacBook 8497,34.520398958525924,93.42888879669928,88.98045099457902,18.305291359734973,55.096115388006496,4260,Power Issue
Apple Inspiron 6748,10.108432107692666,4.823352306471906,90.45521920859662,15.964818558595109,2.77365261264485,3947,Overheating
Apple Aspire 8689,87.1306207080155,39.91303940944275,41.35006253118736,17.7664645675273,19.352700766244556,1798,Overheating
Apple Satellite 8804,23.154784956567788,90.49276997674227,69.10268661278516,18.6153175291469,19.543549680726137,4128,No Problem
Apple ZenBook 9631,17.76611439848019,51.563987519099385,89.4741216573562,14.024560670121147,26.332558919631555,4466,Memory Leak
Apple MacBook 7230,51.69351580538494,81.11752531285148,48.06160662358039,14.400879707127187,55.627390639423545,3272,No Problem
Apple MacBook 6578,40.91931780473755,54.7195847138903,49.70183644506912,19.773293912628226,44.29138471716908,1904,Disk Failure
Apple Satellite 6340,3.8885913801897876,34.031472327768405,30.16840182507165,11.195009053523464,85.62533840924308,4434,Power Issue
Apple MacBook 9068,32.49936016263505,99.11101391228343,22.409621269265667,10.207129054477557,3.045593700220217,3600,Power Issue
Apple ZenBook 4148,75.21770627446305,90.25108695741612,99.32990369195046,16.583747918873414,75.59262033817288,1469,Disk Failure
Apple MacBook 6051,66.72721928612613,63.29815124379509,89.34530107646165,18.024568087593863,43.97546834621109,2340,Power Issue
Apple Inspiron 9740,91.10036798953679,12.89737201968263,62.74978221924859,19.063414494072443,1.110679655661484,3026,Power Issue
Apple ThinkPad 3470,15.721317115278143,7.078323464538805,63.779188270496896,15.4683286622112,15.885609438410054,1372,Disk Failure
Apple Surface 1973,79.76905989450682,97.71789141023724,40.13117880912277,16.957543481834577,74.62714712090074,3630,Disk Failure
Apple MacBook 6612,6.517429013283316,61.844938547411346,67.48817390052979,19.418975200120464,15.943184453727943,3243,Power Issue
Apple MacBook 5612,54.06161318109817,88.04663016020065,88.94336732396181,17.928276176790156,13.585587900107953,4988,Power Issue
Apple MacBook 4166,4.6344949665857555,3.9907454584080737,55.65984846374653,19.99947765811261,5.208615027644036,2960,Memory Leak
Apple Aspire 8517,23.804335454927774,80.73487148793436,96.20677588188045,15.121580592661225,17.74334526391582,1361,No Problem
Apple MacBook 2802,63.19289398563258,8.219008868667787,39.85201524287668,17.44715054186127,93.74828711363108,4778,Memory Leak
Apple Surface 6744,34.88202551754978,63.941178555882374,58.22914548369677,13.499055106302402,36.617871608223,4138,Disk Failure
Apple Vaio 4626,71.03902424808084,82.90113711543049,75.43453865414394,14.086380297599803,93.11814882230503,3917,Power Issue
Apple Vaio 1712,16.48315296011048,40.3353993694116,48.401155531473634,17.44871575235616,35.12946791389251,1160,No Problem
Apple Aspire 7625,66.76690974905077,88.75134863468017,30.885603762416505,15.746785769418342,73.15016053120466,4612,Memory Leak
Apple Aspire 6736,16.100322120892972,63.80008916942265,43.91930681234774,13.59804049855578,88.09391292256238,1941,Power Issue
Apple MacBook 8961,4.022531317018241,24.52614476300058,64.93846509181694,10.397389922999254,13.050539319315346,4676,Overheating
Apple ThinkPad 4449,49.554818093639476,37.37890868616396,74.070649439424,15.22633616791699,39.446278680011815,3425,No Problem
Apple Inspiron 5038,15.977576448476938,94.50208601772559,67.36553043735134,11.358795655370233,97.29807149937292,2685,Power Issue
Apple Surface 3176,14.079090983180965,81.35112234159486,24.736589701538804,10.226583457116753,14.638192486050771,1134,Disk Failure
Apple MacBook 5383,53.98899931207174,13.708078875435458,48.01383119284978,15.472018359938893,55.97203935309765,3613,Memory Leak
Apple ThinkPad 8897,99.6666073399694,47.036672068259655,53.25235051201635,12.351239276702401,53.49845097168097,3360,Overheating
Apple Galaxy 4029,61.490486787045526,3.1573701604480364,62.49715978406936,18.045388409785716,79.38135428542728,2744,Power Issue
Apple MacBook 2019,7.37963026560422,77.4641592681489,76.30747997349084,12.461716611810461,50.67838483138575,2955,No Problem
Apple MacBook 6261,27.10413003224663,80.45105125240207,90.80919400690894,17.22021273237678,13.377898147554546,1551,Overheating
Apple Vaio 7616,16.377713826094475,11.924887807686979,77.76648168445321,11.673239397072185,82.85669496453852,2677,No Problem
Apple ZenBook 3128,96.05771646730379,76.98403680793251,99.13044513086754,12.457394212633428,75.20071650552819,3489,No Problem
Apple ZenBook 6140,81.99374008029599,69.29403266158054,45.87789852171107,10.645882600883636,45.71117218165854,4796,Memory Leak
Apple ZenBook 7707,95.66547262630287,17.20826781373541,55.12909620919228,18.796678160102005,39.49118655584854,3744,Memory Leak
Apple Galaxy 6364,91.96746306797806,30.90167908190654,37.69058925903174,11.400977546541505,2.3271518663544266,4850,Overheating
Apple ZenBook 3815,3.752403587748565,15.899869312135928,53.5687645790345,15.837204000432212,50.43692836345652,2422,Disk Failure
Apple Satellite 3144,18.488457540479885,62.04760212871222,86.06152485654646,14.673620545930966,60.835205131341596,4278,Overheating
Apple Aspire 2470,67.91210785288312,29.52413397810041,50.100377833158646,15.530804262008225,79.71995756094886,1686,Memory Leak
Apple Galaxy 6570,0.23638823692424538,70.5861981692761,85.35719312121091,19.211883892471064,36.174031191171544,3269,Power Issue
Apple Surface 4285,70.7888834151592,75.55559132769478,36.47710539499275,16.352084056357317,91.80652113645966,1739,Memory Leak
Apple ThinkPad 7447,0.6425692008273254,82.235458930564,46.820045618475405,17.280134570604602,0.3443989217357557,2927,No Problem
Apple Pavilion 6983,38.88144951593123,45.12386346563502,74.08097712398425,16.266142720968737,87.20115732792797,2922,Disk Failure
Apple MacBook 7153,76.7376381957831,5.632017338454043,98.09309384530488,14.381626181912011,38.56379433677988,4651,No Problem
Apple Satellite 5608,87.28877239216133,64.92393985956255,51.61687415826723,14.873062444174723,29.1645367066524,1739,Disk Failure
Microsoft Galaxy 3364,62.217645548696346,79.52741812665111,94.21583195342446,13.962790952730511,81.88758611419895,2564,Disk Failure
Microsoft MacBook 4526,1.4152313140831208,46.94395230125708,43.96288831919536,18.337985488266604,14.88418599383966,3546,Memory Leak
Microsoft Galaxy 2541,83.11244899055401,46.62988552051118,24.71478931164066,18.709124270085134,7.260695961111141,3775,Power Issue
Microsoft Surface 4358,25.772676901445525,42.591260668911715,92.55507997515883,10.871483341299367,79.74600852257365,4236,No Problem
Microsoft Satellite 9952,22.339248956289957,35.072019558938095,37.79585308176857,19.258774612995314,10.365714042142294,1139,Power Issue
Microsoft ThinkPad 2322,78.80947904614871,23.255005943034888,88.25234064808308,14.183666230221073,66.52771475407326,1833,Power Issue
Microsoft ThinkPad 4887,76.69244270424817,96.37424543369349,58.70074781155079,11.107055762898224,37.24993177978262,2383,Memory Leak
Microsoft Surface 1813,33.08358437217901,99.27888985976647,81.4789407546592,15.80203505183746,63.68297354877197,1110,Memory Leak
Microsoft ThinkPad 6559,29.066015893945305,52.80559888426164,61.3341280805783,17.27455745399559,43.61737672661658,3404,Memory Leak
Microsoft MacBook 9681,69.93112599280256,91.52425235703537,34.088567993728276,12.863792533333381,22.281483484570963,4349,Disk Failure
Microsoft ThinkPad 5192,89.25070006384883,12.55294283973669,91.03862053776308,19.455901692053363,92.38510916577725,2482,Overheating
Microsoft Vaio 5704,62.24818769114508,73.70955506689543,53.50446487455762,11.646757950126208,75.82371634354047,3073,Disk Failure
Microsoft MacBook 1937,99.44012805059377,51.40358217311849,21.32633005129278,17.098354275380636,99.75834869478012,4637,Memory Leak
Microsoft ThinkPad 7872,11.17196468508782,86.88755565245937,92.79304079082124,19.027387000001866,46.08591735403065,2511,Disk Failure
Microsoft Galaxy 2817,18.158107788869195,83.21502865600814,75.83365075001015,16.506317273051067,6.53558336500285,4917,Memory Leak
Microsoft Pavilion 5176,4.6925830675547004,4.488768486024098,89.96169450058537,19.15119556650245,68.53515462044297,3800,Memory Leak
Microsoft Pavilion 7418,48.40713318509415,40.80091591699364,21.782213587594264,16.340446165473534,37.11580989157108,4656,Overheating
Microsoft Aspire 5060,33.35262919326401,84.23584799555938,53.36589982461672,12.677837970641477,57.6223154288788,2043,Disk Failure
Microsoft Surface 8177,76.56732879725301,17.949908731109165,78.02661917660245,18.271651768557312,79.5036836574339,4326,Overheating
Microsoft ZenBook 1969,32.784540467940595,30.62198747766147,93.40011124517224,15.96877298457347,73.68078204356144,1020,Overheating
Microsoft Pavilion 1126,6.417284102593623,9.884643478394107,24.078277771539163,18.52542176272955,48.98228014624474,1427,Power Issue
Microsoft Satellite 4616,2.0132603008422234,97.56254016085359,75.05484469252798,10.354954893516,63.559827940960275,1104,Memory Leak
Microsoft Vaio 1673,88.16202744265637,64.93900499437612,97.46677225296435,11.718650398775567,25.140995683688104,4970,No Problem
Microsoft Galaxy 4856,47.38918610162956,6.734769774213634,91.33596530989807,13.817862524842827,0.8538220158250232,1873,Overheating
Microsoft Inspiron 2660,76.56625274622832,94.38634343745171,39.56227065540779,16.336653132762997,54.91058829480197,4010,Memory Leak
Microsoft Inspiron 8896,23.67535284288429,30.369691999290282,25.85340933646913,10.450289411143716,1.9274695620533855,1093,Memory Leak
Microsoft ThinkPad 5958,91.14469168485843,79.25885606809724,75.07178472229265,16.54777518458937,71.24029478577403,1823,Power Issue
Microsoft Satellite 3199,89.26925840839296,40.954958960356,38.09859875767371,19.056111243245926,57.795912854479205,2767,Power Issue
Microsoft Satellite 8749,72.47974260914825,70.14888359304248,93.85726904012428,12.188969034295868,72.88539749804612,1830,Power Issue
Microsoft Surface 5846,57.00500750505495,9.924496507446012,58.95904012960691,19.428021503272895,95.72664662559359,3154,Overheating
Microsoft ThinkPad 2381,52.60372029868444,50.19221307050623,62.756429911593656,12.44747618991325,77.66725885789273,4165,No Problem
Microsoft Galaxy 9273,19.99970322072182,47.03823833171313,60.113633056669144,12.79086988723139,8.851643068490556,2433,No Problem
Microsoft MacBook 3456,32.37790551366994,54.851962271852216,35.70522431736958,12.401005933979127,44.666570025911966,4763,Overheating
Microsoft Surface 3490,14.799294123746797,74.88490472121426,41.767686009170305,18.153892828189818,79.68502446867642,3563,Overheating
Microsoft ZenBook 3725,78.56072722210573,14.317909031700859,61.92175673094903,17.462974996556603,23.46242621471848,1066,No Problem
Microsoft Surface 8504,26.89975502419858,81.82407882131672,27.783608863844506,11.067689634744722,18.887253867971975,2753,Disk Failure
Microsoft Surface 3950,81.99296892607502,40.884358600669046,81.83244248366859,19.92645395939395,73.89906777061013,4941,No Problem
Microsoft MacBook 9078,39.502756678039866,33.00607918592031,62.56200924601676,13.8874879822029,77.92124712030363,3312,Disk Failure
Microsoft Pavilion 6842,46.0911373009339,65.60956058952291,54.343750704372916,13.898789906299516,82.98610242250813,1163,No Problem
Microsoft Satellite 3618,6.089822197377126,81.16584885482489,84.94163323541532,14.567333686306801,10.50086901931655,3158,Overheating
Microsoft Galaxy 3233,39.48524127548229,66.50567244281946,75.30819169223733,17.0825885896344,33.88397611914813,3787,No Problem
Microsoft Inspiron 2592,14.735728239610701,9.180253301310037,94.11655428700851,13.029200385854418,66.2794312453846,2909,Overheating
Microsoft MacBook 9260,20.614217327008568,43.72390619375488,53.58739306071524,11.1714866801248,30.98853835128177,4988,No Problem
Microsoft Satellite 7125,18.711300902865368,22.90771046055187,86.71857388409745,13.4088309185207,31.639575821745847,3697,Memory Leak
Microsoft Aspire 2339,84.76145930889614,77.21650465037757,85.7727783628364,18.820744279032745,77.66947058276811,1378,Power Issue
Microsoft ZenBook 5193,40.0791699962806,54.00399658371008,78.11731354204939,19.962629372736348,79.34224907331544,4164,No Problem
Microsoft Pavilion 1510,31.56526532116556,36.130243450062935,36.498024803036685,12.243067664113658,9.335164382010264,4987,Memory Leak
Microsoft Surface 9165,97.71369777725545,88.94799768975425,24.39772930542425,18.728240689984887,34.78588167058808,1242,No Problem
Microsoft MacBook 1660,90.21074570301242,26.529311033054036,73.8712079342157,12.566893870876239,57.17290924477818,2161,No Problem
Microsoft MacBook 6654,19.665786692816333,12.881546789886144,92.47246249985503,12.250051720622233,48.30011537670191,3549,Overheating
Microsoft Surface 5050,99.81644083218805,74.65701230609511,74.87691477529395,10.035041062564064,27.29122542907473,1515,Memory Leak
Microsoft MacBook 8936,27.280765521801918,59.50990032723953,77.01861646528225,14.361972959622424,11.745901574230766,1845,Overheating
Microsoft ZenBook 7486,13.167461424298422,99.09521748153645,23.87474622081413,18.92417340744702,66.93328158647385,4717,Overheating
Microsoft ThinkPad 9732,63.27814697764226,99.30891474873036,79.33947920221857,18.991688083316404,16.437767099783606,2601,Overheating
Microsoft Vaio 2619,28.88016147969894,66.37308212027261,94.55768312981289,12.397318878998021,45.02599815691487,1294,Power Issue
Microsoft ThinkPad 1153,61.78339671530736,44.81535254181628,54.03905722982336,11.43148506760188,69.7165943639028,2094,Power Issue
Microsoft ThinkPad 4824,74.5602509381014,63.15992002814743,77.38630329550155,19.49551532893682,6.024900964262237,3481,No Problem
Microsoft Aspire 8092,96.35958919381014,16.41644789029213,74.71694288552987,14.537589226387253,41.4075258577329,3976,Disk Failure
Microsoft Inspiron 7479,2.0417112365014756,93.9178796584731,42.42567735835327,10.645803250241602,65.8568548905855,3842,No Problem
Microsoft Pavilion 4004,91.25961430307082,62.786117251373156,78.85253325229958,16.655378774452174,31.01679156186331,1828,Power Issue
Microsoft Galaxy 7903,21.064663901723247,79.09966968521839,69.67640812692837,10.745031899025358,48.73610230456973,1305,Memory Leak
Microsoft ThinkPad 2557,80.59433063532747,30.849025780542526,28.057969016704103,10.24298448054066,10.468748243435765,4250,Overheating
Microsoft Surface 3397,9.629731211624593,63.98917391473458,36.018518500802855,12.35263972411171,1.8002195704260981,3260,No Problem
Microsoft ThinkPad 5696,97.46152730348501,5.643583650758766,27.950358870958986,11.054647993452077,82.85946780071586,4396,Power Issue
Microsoft Inspiron 5378,91.89009390284359,87.83047463701796,62.413467890184656,17.83095147692435,51.71637211726189,3691,Memory Leak
Microsoft ThinkPad 2696,53.41805974242719,35.1612898101524,94.98796525660617,11.749720526642152,76.76023336114481,2202,No Problem
Microsoft MacBook 2862,6.151962541137013,42.76754810811486,99.55299821004745,14.524304390420063,50.59164735536179,2313,No Problem
Microsoft ThinkPad 5597,65.2042808929697,34.415390411214766,63.25697062970712,11.891618655749262,79.6646860052047,1224,Overheating
Microsoft Pavilion 5091,60.93376984787281,76.75584018263599,30.904969058655645,17.692946293686624,7.580568984505431,3418,Memory Leak
Microsoft ThinkPad 7054,55.506381630665146,40.004743136696995,56.54854639701568,14.028492099040804,58.78729239083905,4819,Disk Failure
Microsoft Inspiron 5458,48.0844376928055,84.47955344227225,35.694328490119354,17.432397811495676,75.3248935546887,4467,Memory Leak
Microsoft ZenBook 5410,38.69165325463254,3.8871267322910463,21.648696999064512,17.286512878359268,87.71792189536704,2708,Memory Leak
Microsoft Vaio 1566,87.94465537420312,60.99704000016397,57.59892279212903,13.774731884579655,31.42414890215638,2928,Disk Failure
Microsoft Vaio 1260,6.959318782635815,92.6716159938487,36.95389936542789,15.46070784686723,18.032549585540323,3157,Disk Failure
Microsoft Inspiron 1170,23.934047828699246,42.08216350462356,78.41940628548039,11.776326033895977,17.08795997062966,2238,Disk Failure
Microsoft MacBook 6963,96.07642419653546,69.55281639651821,62.94793740518483,12.560550468662875,46.06984719999075,4198,Power Issue
Microsoft Galaxy 1399,68.08576201494049,90.97026620527733,47.007930714598984,17.922489181993225,70.31969559798165,1952,Memory Leak
Microsoft MacBook 6415,71.63292661143699,81.36008144049529,64.9842586043647,12.07748155960951,13.82114911971909,2713,Memory Leak
Microsoft Surface 2023,13.40694055345959,14.137073105787524,74.69898285443261,17.664310878539943,70.63828570247155,3047,Power Issue
Microsoft Pavilion 8859,48.46210711782978,20.95720635918138,34.87123480684907,10.67708395765466,63.6389197223598,2626,Overheating
Microsoft Satellite 1857,95.4144201960185,41.01718725921108,69.95886507589228,13.761966109249478,20.828829641653023,2153,Overheating
Microsoft MacBook 3234,48.51862657060187,24.678877699506053,88.29812565880962,11.061283980134021,62.16089604986716,2488,Overheating
Microsoft ZenBook 6490,11.398710544464096,90.95725167696695,37.7349994588874,17.577954216073277,8.595985144286844,4304,Overheating
Microsoft MacBook 2348,36.40291140919623,28.03082871726502,36.79579539013015,10.417330308263908,89.92674611936089,1834,Memory Leak
Microsoft Inspiron 8622,34.11229109517425,64.77110650203998,21.873916737834122,12.246586986024814,18.002291706764417,2295,Disk Failure
Microsoft Aspire 3519,72.4493552940403,10.740437844649398,94.95120674917814,17.856572815848807,41.20425805300722,2422,No Problem
Microsoft Inspiron 3623,72.14556702988823,54.66902178544164,33.36989746970028,15.30625956567266,88.99090666571522,1827,Disk Failure
Microsoft ZenBook 8257,3.4353953805751014,99.15061495960025,39.43245141552772,10.04770414095249,1.7164050777658035,1071,No Problem
Microsoft ZenBook 2580,48.76682679448966,18.6729536373221,74.21303804203177,17.860101100861,81.14379437261312,1333,Memory Leak
Microsoft Aspire 2407,79.8764452006569,58.03848947815664,55.09323230236479,10.273613424650485,0.5964481877580363,1602,Overheating
Microsoft Satellite 8083,62.32672917000768,42.326709616214984,66.06288953119389,12.192723909393415,72.04959783244759,2568,Power Issue
Microsoft ZenBook 8326,68.95959118880921,82.21862222779065,56.77336993356466,19.941129611705378,3.277503958103256,4251,Disk Failure
Microsoft ThinkPad 2519,58.57020953800619,45.55287618830334,45.50180676764339,15.354566209119229,12.14097725836788,1214,No Problem
Microsoft Aspire 6693,87.36944990149928,19.34897317019393,59.709838508651515,17.519982013350866,67.03468749554624,4073,Disk Failure
Microsoft Aspire 7399,23.869596889549925,86.60123119552338,78.2296577039846,17.554863334370197,9.606893878902357,1855,Power Issue
Microsoft Galaxy 8738,64.31087735610389,61.51419122066434,67.305124683815,19.37868869018235,47.25033937715863,2672,Power Issue
Microsoft Pavilion 1841,75.90945080681205,40.0301440865866,59.709290104948174,12.887564019573475,37.31206783294427,3854,Overheating
Microsoft ThinkPad 2164,80.16693485908723,34.90480855120705,70.53838698490921,19.162437064232552,69.95278412236136,1686,No Problem
Microsoft Satellite 3569,71.72233227461598,57.206264419958075,25.787859249659295,16.93523420191216,95.03656527253224,1737,Disk Failure
Microsoft MacBook 4922,77.14351827977241,14.237151435523865,39.8171111269789,15.761282919742271,21.368812177395235,2045,Power Issue
Microsoft ZenBook 2477,6.503823705996048,1.1880217015208583,51.293997393633994,16.731717580589027,47.705517307193325,2905,Memory Leak
Microsoft Inspiron 1232,70.70210686301745,61.826020949567216,46.344731965130265,12.379517590224683,5.1053652040480735,1751,Disk Failure
Microsoft Vaio 2179,84.77180815495699,70.14244676174968,97.23356317977995,18.68139762413204,77.67326514603073,1037,Power Issue
Microsoft Vaio 3032,92.02910227591057,38.68458923487924,41.48141315273098,16.083576625025035,50.65507903669479,2523,Disk Failure
Microsoft ThinkPad 5741,32.531555584318696,97.47054858280912,99.93247220368207,18.358286432834074,18.668461494088117,4356,Overheating
Microsoft Aspire 4782,23.69011435780014,71.65141719364982,24.078528312982492,11.451875618117677,72.62207997309848,4016,Power Issue
Microsoft Aspire 3811,64.57206347619612,68.65811243873478,56.34167393584473,12.165418902439148,13.08688515437887,2844,No Problem
Microsoft Pavilion 4864,67.25293319649901,8.505239297645273,64.36618811455412,19.976469574385632,25.131855965432838,2954,Overheating
Microsoft Inspiron 3542,54.59337224213314,40.7647794689847,24.560281061754186,10.409040234412464,58.9271250780404,3691,Memory Leak
Microsoft Satellite 8924,22.46670898496991,80.1668227781352,40.010612753152294,13.407713548790879,93.22686978086637,1465,Overheating
Microsoft Satellite 6622,40.026083692826944,96.5033966277119,26.92394787337613,10.423389532001853,89.50170901703713,2339,Power Issue
Microsoft ThinkPad 7887,55.532840386264446,51.01652892688604,41.753491251038916,17.487909578886477,21.227364935673066,2667,Overheating
Microsoft Satellite 2583,93.83222421575836,65.47941250828725,82.65591412088298,16.50187590918552,71.91461783361669,4763,Disk Failure
Microsoft Aspire 6961,82.2070019987474,43.25269070891008,37.84951790655703,10.570607311561956,14.18167561311645,4637,Memory Leak
Microsoft Satellite 4913,33.19862935950639,74.75579551580009,72.84432691205362,15.222594108688003,65.70561872208494,2643,No Problem
Microsoft Inspiron 6530,82.08354173554865,13.815002147997324,58.365333634644045,15.283574059282312,36.26912877119162,3369,Power Issue
Microsoft Galaxy 1579,85.51778267343512,17.178787777739892,30.741043434284325,17.675628963223033,12.77267511610628,2180,Power Issue
