season,year,month,hour,holiday,workingday,weather,temp,feel_temp,humidity,windspeed,count
Summer,2011,December,14,No,Monday,Clear Skies,13.940000000000001,15.909999999999998,0.61,16.997899999999998,86
Summer,2011,December,15,No,Monday,Clear Skies,13.940000000000001,16.665,0.61,12.998,91
Summer,2011,December,16,No,Monday,Clear Skies,14.76,18.18,0.57,7.0015,86
Summer,2011,December,17,No,Monday,Clear Skies,13.940000000000001,16.665,0.61,8.9981,44
Summer,2011,December,18,No,Monday,Clear Skies,13.120000000000001,15.909999999999998,0.7,12.998,30
Summer,2011,December,19,No,Monday,Clear Skies,13.120000000000001,16.665,0.57,8.9981,16
Summer,2011,December,20,No,Monday,Clear Skies,13.120000000000001,16.665,0.49,6.0032,26
Summer,2011,December,21,No,Monday,Clear Skies,12.299999999999999,15.15,0.56,8.9981,19
Summer,2011,December,22,No,Monday,Clear Skies,11.48,13.635,0.61,11.0014,17
Summer,2011,December,23,No,Monday,Clear Skies,10.66,13.635,0.65,8.9981,16
Summer,2011,December,0,Yes,Monday,Clear Skies,9.02,11.365,0.75,11.0014,11
Summer,2011,December,1,Yes,Monday,Clear Skies,11.48,13.635,0.56,12.998,10
Summer,2011,December,2,Yes,Monday,Clear Skies,13.940000000000001,15.909999999999998,0.46,15.001299999999999,7
Summer,2011,December,4,Yes,Monday,Clear Skies,13.940000000000001,15.15,0.46,19.999499999999998,2
Summer,2011,December,5,Yes,Monday,Clear Skies,13.940000000000001,15.15,0.42,26.0027,4
Summer,2011,December,6,Yes,Monday,Clear Skies,13.120000000000001,15.15,0.45,19.0012,4
Summer,2011,December,7,Yes,Monday,Clear Skies,13.120000000000001,15.909999999999998,0.45,12.998,19
Summer,2011,December,8,Yes,Monday,Clear Skies,13.120000000000001,16.665,0.45,8.9981,18
Summer,2011,December,9,Yes,Monday,Clear Skies,13.940000000000001,15.15,0.46,19.999499999999998,62
Summer,2011,December,10,Yes,Monday,Clear Skies,13.940000000000001,14.395,0.42,35.0008,70
Summer,2011,December,11,Yes,Monday,Clear Skies,13.940000000000001,14.395,0.46,39.000699999999995,91
Summer,2011,December,12,Yes,Monday,Clear Skies,14.76,15.909999999999998,0.43,31.0009,100
Summer,2011,December,13,Yes,Monday,Clear Skies,15.58,19.695,0.4,19.999499999999998,140
Summer,2011,December,14,Yes,Monday,Clear Skies,15.58,19.695,0.4,22.0028,153
Summer,2011,December,15,Yes,Monday,Clear Skies,15.58,19.695,0.4,16.997899999999998,131
Summer,2011,December,16,Yes,Monday,Clear Skies,14.76,16.665,0.43,19.0012,97
Summer,2011,December,17,Yes,Monday,Clear Skies,13.940000000000001,15.909999999999998,0.46,15.001299999999999,97
Summer,2011,December,18,Yes,Monday,Clear Skies,13.120000000000001,16.665,0.49,6.0032,75
Summer,2011,December,19,Yes,Monday,Clear Skies,12.299999999999999,15.909999999999998,0.65,6.0032,65
Summer,2011,December,20,Yes,Monday,Clear Skies,12.299999999999999,15.909999999999998,0.56,6.0032,56
Summer,2011,December,21,Yes,Monday,Clear Skies,10.66,15.15,0.7,0.0,49
Summer,2011,December,22,Yes,Monday,Clear Skies,10.66,15.15,0.7,0.0,27
Summer,2011,December,23,Yes,Monday,Clear Skies,10.66,13.635,0.7,7.0015,29
Summer,2011,December,0,No,Tuesday,Clear Skies,10.66,12.879999999999999,0.7,11.0014,12
Summer,2011,December,1,No,Tuesday,Clear Skies,10.66,13.635,0.7,8.9981,6
Summer,2011,December,2,No,Tuesday,Clear Skies,10.66,13.635,0.7,8.9981,4
Summer,2011,December,3,No,Tuesday,Precipitation with Clouds,12.299999999999999,14.395,0.61,15.001299999999999,3
Summer,2011,December,4,No,Tuesday,Precipitation with Clouds,12.299999999999999,14.395,0.65,15.001299999999999,3
Summer,2011,December,5,No,Tuesday,Precipitation with Clouds,12.299999999999999,13.635,0.64,19.0012,8
Summer,2011,December,6,No,Tuesday,Precipitation with Clouds,12.299999999999999,13.635,0.61,19.999499999999998,35
Summer,2011,December,7,No,Tuesday,Precipitation with Clouds,12.299999999999999,14.395,0.65,19.0012,80
Summer,2011,December,8,No,Tuesday,Precipitation with Clouds,12.299999999999999,15.15,0.65,11.0014,164
Summer,2011,December,9,No,Tuesday,Severe Weather,13.120000000000001,16.665,0.66,7.0015,104
Summer,2011,December,10,No,Tuesday,Precipitation with Clouds,13.120000000000001,16.665,0.66,6.0032,60
Summer,2011,December,11,No,Tuesday,Severe Weather,13.120000000000001,16.665,0.66,7.0015,30
Summer,2011,December,12,No,Tuesday,Severe Weather,12.299999999999999,15.909999999999998,0.81,6.0032,24
Summer,2011,December,13,No,Tuesday,Severe Weather,12.299999999999999,15.15,0.87,8.9981,20
Summer,2011,December,14,No,Tuesday,Severe Weather,17.22,21.21,0.82,26.0027,14
Summer,2011,December,15,No,Tuesday,Severe Weather,17.22,21.21,0.82,26.0027,19
Summer,2011,December,16,No,Tuesday,Severe Weather,18.04,21.97,0.88,22.0028,46
Summer,2011,December,17,No,Tuesday,Severe Weather,16.400000000000002,20.455000000000002,0.87,8.9981,115
Summer,2011,December,18,No,Tuesday,Clear Skies,15.58,19.695,0.87,19.0012,135
Summer,2011,December,19,No,Tuesday,Clear Skies,13.940000000000001,16.665,0.87,11.0014,90
Summer,2011,December,20,No,Tuesday,Clear Skies,13.120000000000001,16.665,0.93,6.0032,69
Summer,2011,December,21,No,Tuesday,Clear Skies,13.120000000000001,16.665,0.87,6.0032,63
Summer,2011,December,22,No,Tuesday,Clear Skies,13.120000000000001,16.665,0.87,6.0032,32
Summer,2011,December,23,No,Tuesday,Clear Skies,12.299999999999999,15.15,0.93,8.9981,26
Summer,2011,December,0,No,Tuesday,Clear Skies,13.120000000000001,15.909999999999998,0.87,11.0014,10
Summer,2011,December,1,No,Tuesday,Clear Skies,13.120000000000001,15.909999999999998,0.76,11.0014,12
Summer,2011,December,2,No,Tuesday,Clear Skies,13.120000000000001,15.15,0.61,16.997899999999998,7
Summer,2011,December,3,No,Tuesday,Clear Skies,13.120000000000001,15.15,0.61,16.997899999999998,4
Summer,2011,December,5,No,Tuesday,Clear Skies,13.120000000000001,14.395,0.57,23.9994,9
Summer,2011,December,6,No,Tuesday,Clear Skies,13.120000000000001,15.15,0.57,16.997899999999998,43
Summer,2011,December,7,No,Tuesday,Clear Skies,13.120000000000001,15.15,0.57,16.997899999999998,110
Summer,2011,December,8,No,Tuesday,Clear Skies,13.120000000000001,14.395,0.57,23.9994,217
Summer,2011,December,9,No,Tuesday,Clear Skies,13.120000000000001,15.15,0.57,22.0028,189
Summer,2011,December,10,No,Tuesday,Clear Skies,13.940000000000001,15.909999999999998,0.57,15.001299999999999,96
Summer,2011,December,11,No,Tuesday,Clear Skies,14.76,16.665,0.46,23.9994,111
Summer,2011,December,12,No,Tuesday,Clear Skies,13.940000000000001,14.395,0.46,36.9974,140
Summer,2011,December,13,No,Tuesday,Clear Skies,13.940000000000001,14.395,0.39,31.0009,159
Summer,2011,December,14,No,Tuesday,Clear Skies,13.120000000000001,14.395,0.39,26.0027,120
Summer,2011,December,15,No,Tuesday,Clear Skies,13.120000000000001,14.395,0.36,27.999299999999998,117
Summer,2011,December,16,No,Tuesday,Clear Skies,12.299999999999999,13.635,0.36,27.999299999999998,167
Summer,2011,December,17,No,Tuesday,Clear Skies,11.48,13.635,0.38,16.997899999999998,250
Summer,2011,December,18,No,Tuesday,Clear Skies,10.66,11.365,0.38,22.0028,169
Summer,2011,December,19,No,Tuesday,Clear Skies,9.84,11.365,0.41,16.997899999999998,151
Summer,2011,December,20,No,Tuesday,Clear Skies,9.84,11.365,0.41,15.001299999999999,79
Summer,2011,December,21,No,Tuesday,Clear Skies,9.02,11.365,0.44,8.9981,70
Summer,2011,December,22,No,Tuesday,Clear Skies,9.02,12.120000000000001,0.44,7.0015,33
Summer,2011,December,23,No,Tuesday,Clear Skies,9.02,10.605,0.44,16.997899999999998,39
Summer,2011,December,0,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.47,12.998,28
Summer,2011,December,1,No,Tuesday,Clear Skies,9.02,10.605,0.47,15.001299999999999,15
Summer,2011,December,2,No,Tuesday,Clear Skies,8.200000000000001,11.365,0.51,7.0015,3
Summer,2011,December,3,No,Tuesday,Clear Skies,8.200000000000001,9.85,0.55,12.998,2
Summer,2011,December,4,No,Tuesday,Clear Skies,8.200000000000001,10.605,0.55,11.0014,3
Summer,2011,December,5,No,Tuesday,Clear Skies,8.200000000000001,11.365,0.55,7.0015,10
Summer,2011,December,6,No,Tuesday,Clear Skies,8.200000000000001,12.879999999999999,0.59,0.0,41
Summer,2011,December,7,No,Tuesday,Clear Skies,7.38,10.605,0.64,6.0032,106
Summer,2011,December,8,No,Tuesday,Precipitation with Clouds,8.200000000000001,12.879999999999999,0.64,0.0,210
Summer,2011,December,9,No,Tuesday,Precipitation with Clouds,8.200000000000001,10.605,0.64,8.9981,170
Summer,2011,December,10,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.64,11.0014,110
Summer,2011,December,11,No,Tuesday,Precipitation with Clouds,9.84,12.879999999999999,0.6,6.0032,122
Summer,2011,December,12,No,Tuesday,Precipitation with Clouds,10.66,13.635,0.56,7.0015,130
Summer,2011,December,13,No,Tuesday,Precipitation with Clouds,11.48,14.395,0.52,7.0015,131
Summer,2011,December,14,No,Tuesday,Precipitation with Clouds,12.299999999999999,16.665,0.52,0.0,142
Summer,2011,December,15,No,Tuesday,Precipitation with Clouds,12.299999999999999,15.909999999999998,0.52,6.0032,177
Summer,2011,December,16,No,Tuesday,Clear Skies,12.299999999999999,15.15,0.52,11.0014,177
Summer,2011,December,17,No,Tuesday,Clear Skies,12.299999999999999,15.15,0.61,11.0014,240
Summer,2011,December,18,No,Tuesday,Clear Skies,12.299999999999999,15.15,0.56,8.9981,207
Summer,2011,December,19,No,Tuesday,Clear Skies,12.299999999999999,15.909999999999998,0.56,7.0015,135
Summer,2011,December,20,No,Tuesday,Clear Skies,11.48,14.395,0.65,7.0015,96
Summer,2011,December,21,No,Tuesday,Precipitation with Clouds,11.48,14.395,0.61,8.9981,68
Summer,2011,December,22,No,Tuesday,Clear Skies,11.48,14.395,0.65,8.9981,55
Summer,2011,December,23,No,Tuesday,Clear Skies,12.299999999999999,15.15,0.65,11.0014,45
Summer,2011,December,0,No,Tuesday,Clear Skies,11.48,14.395,0.7,8.9981,30
Summer,2011,December,1,No,Tuesday,Clear Skies,10.66,14.395,0.65,6.0032,20
Summer,2011,December,2,No,Tuesday,Clear Skies,9.84,12.879999999999999,0.7,7.0015,12
Summer,2011,December,3,No,Tuesday,Clear Skies,9.84,12.879999999999999,0.7,7.0015,6
Summer,2011,December,4,No,Tuesday,Clear Skies,9.84,12.879999999999999,0.7,6.0032,2
Summer,2011,December,5,No,Tuesday,Clear Skies,9.02,12.879999999999999,0.75,6.0032,10
Summer,2011,December,6,No,Tuesday,Clear Skies,9.84,12.879999999999999,0.7,6.0032,32
Summer,2011,December,7,No,Tuesday,Clear Skies,9.84,12.879999999999999,0.75,6.0032,95
Summer,2011,December,8,No,Tuesday,Precipitation with Clouds,9.84,12.879999999999999,0.75,6.0032,205
Summer,2011,December,9,No,Tuesday,Clear Skies,10.66,15.15,0.75,0.0,194
Summer,2011,December,10,No,Tuesday,Clear Skies,12.299999999999999,14.395,0.65,16.997899999999998,118
Summer,2011,December,11,No,Tuesday,Clear Skies,13.120000000000001,15.909999999999998,0.66,12.998,171
Summer,2011,December,12,No,Tuesday,Clear Skies,13.120000000000001,16.665,0.57,8.9981,197
Summer,2011,December,13,No,Tuesday,Precipitation with Clouds,14.76,17.424999999999997,0.53,8.9981,207
Summer,2011,December,14,No,Tuesday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.47,6.0032,245
Summer,2011,December,15,No,Tuesday,Clear Skies,17.22,21.21,0.44,0.0,292
Summer,2011,December,16,No,Tuesday,Clear Skies,17.22,21.21,0.47,12.998,283
Summer,2011,December,17,No,Tuesday,Clear Skies,15.58,19.695,0.54,11.0014,242
Summer,2011,December,18,No,Tuesday,Clear Skies,14.76,17.424999999999997,0.62,8.9981,182
Summer,2011,December,19,No,Tuesday,Precipitation with Clouds,13.940000000000001,15.15,0.49,27.999299999999998,112
Summer,2011,December,20,No,Tuesday,Precipitation with Clouds,13.940000000000001,17.424999999999997,0.66,7.0015,91
Summer,2011,December,21,No,Tuesday,Precipitation with Clouds,14.76,18.18,0.66,7.0015,95
Summer,2011,December,22,No,Tuesday,Precipitation with Clouds,13.940000000000001,16.665,0.71,11.0014,85
Summer,2011,December,23,No,Tuesday,Precipitation with Clouds,14.76,16.665,0.66,16.997899999999998,73
Summer,2011,December,0,No,Monday,Precipitation with Clouds,15.58,19.695,0.62,22.0028,44
Summer,2011,December,1,No,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.62,19.0012,35
Summer,2011,December,2,No,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.62,19.0012,28
Summer,2011,December,3,No,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.62,19.0012,18
Summer,2011,December,4,No,Monday,Clear Skies,15.58,19.695,0.71,15.001299999999999,10
Summer,2011,December,5,No,Monday,Precipitation with Clouds,14.76,17.424999999999997,0.76,15.001299999999999,1
Summer,2011,December,6,No,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.71,6.0032,6
Summer,2011,December,7,No,Monday,Severe Weather,15.58,19.695,0.76,0.0,19
Summer,2011,December,8,No,Monday,Clear Skies,13.940000000000001,16.665,0.81,8.9981,49
Summer,2011,December,9,No,Monday,Clear Skies,15.58,19.695,0.76,0.0,90
Summer,2011,December,10,No,Monday,Clear Skies,16.400000000000002,20.455000000000002,0.76,11.0014,128
Summer,2011,December,11,No,Monday,Clear Skies,17.22,21.21,0.71,11.0014,217
Summer,2011,December,12,No,Monday,Clear Skies,21.32,25.0,0.39,19.999499999999998,273
Summer,2011,December,13,No,Monday,Clear Skies,20.5,24.240000000000002,0.42,32.9975,313
Summer,2011,December,14,No,Monday,Clear Skies,18.86,22.725,0.51,22.0028,300
Summer,2011,December,15,No,Monday,Clear Skies,18.86,22.725,0.47,32.9975,253
Summer,2011,December,16,No,Monday,Clear Skies,18.04,21.97,0.51,26.0027,195
Summer,2011,December,17,No,Monday,Clear Skies,17.22,21.21,0.54,12.998,129
Summer,2011,December,18,No,Monday,Clear Skies,17.22,21.21,0.54,8.9981,93
Summer,2011,December,19,No,Monday,Clear Skies,17.22,21.21,0.54,15.001299999999999,92
Summer,2011,December,20,No,Monday,Clear Skies,17.22,21.21,0.54,15.001299999999999,71
Summer,2011,December,21,No,Monday,Clear Skies,16.400000000000002,20.455000000000002,0.58,12.998,52
Summer,2011,December,22,No,Monday,Clear Skies,15.58,19.695,0.62,8.9981,38
Summer,2011,December,23,No,Monday,Clear Skies,14.76,18.94,0.66,0.0,31
Summer,2012,January,0,No,Monday,Clear Skies,14.76,18.94,0.66,0.0,48
Summer,2012,January,1,No,Monday,Clear Skies,14.76,17.424999999999997,0.66,8.9981,93
Summer,2012,January,2,No,Monday,Clear Skies,13.120000000000001,17.424999999999997,0.76,0.0,75
Summer,2012,January,3,No,Monday,Clear Skies,12.299999999999999,16.665,0.81,0.0,52
Summer,2012,January,4,No,Monday,Clear Skies,11.48,15.15,0.81,6.0032,8
Summer,2012,January,5,No,Monday,Clear Skies,11.48,14.395,0.81,7.0015,5
Summer,2012,January,6,No,Monday,Clear Skies,10.66,13.635,0.93,8.9981,2
Summer,2012,January,7,No,Monday,Clear Skies,10.66,12.879999999999999,0.93,11.0014,7
Summer,2012,January,8,No,Monday,Clear Skies,10.66,13.635,0.87,7.0015,14
Summer,2012,January,9,No,Monday,Clear Skies,10.66,13.635,0.93,7.0015,40
Summer,2012,January,10,No,Monday,Clear Skies,12.299999999999999,15.909999999999998,0.81,7.0015,70
Summer,2012,January,11,No,Monday,Clear Skies,13.940000000000001,16.665,0.76,8.9981,138
Summer,2012,January,12,No,Monday,Clear Skies,16.400000000000002,20.455000000000002,0.62,19.0012,201
Summer,2012,January,13,No,Monday,Clear Skies,17.22,21.21,0.58,19.0012,223
Summer,2012,January,14,No,Monday,Clear Skies,18.04,21.97,0.54,19.999499999999998,267
Summer,2012,January,15,No,Monday,Clear Skies,18.86,22.725,0.51,19.999499999999998,265
Summer,2012,January,16,No,Monday,Precipitation with Clouds,18.04,21.97,0.54,19.999499999999998,215
Summer,2012,January,17,No,Monday,Precipitation with Clouds,19.68,23.485,0.48,11.0014,111
Summer,2012,January,18,No,Monday,Severe Weather,18.86,22.725,0.59,16.997899999999998,106
Summer,2012,January,19,No,Monday,Severe Weather,17.22,21.21,0.67,26.0027,105
Summer,2012,January,20,No,Monday,Precipitation with Clouds,18.04,21.97,0.62,19.999499999999998,83
Summer,2012,January,21,No,Monday,Precipitation with Clouds,18.04,21.97,0.67,16.997899999999998,71
Summer,2012,January,22,No,Monday,Clear Skies,18.86,22.725,0.55,27.999299999999998,66
Summer,2012,January,23,No,Monday,Clear Skies,18.04,21.97,0.51,19.999499999999998,29
Summer,2012,January,0,Yes,Monday,Clear Skies,16.400000000000002,20.455000000000002,0.4,31.0009,39
Summer,2012,January,1,Yes,Monday,Clear Skies,14.76,16.665,0.43,27.999299999999998,12
Summer,2012,January,2,Yes,Monday,Clear Skies,14.76,15.909999999999998,0.34,30.002599999999997,7
Summer,2012,January,4,Yes,Monday,Clear Skies,11.48,12.879999999999999,0.45,22.0028,4
Summer,2012,January,5,Yes,Monday,Clear Skies,11.48,12.879999999999999,0.45,22.0028,4
Summer,2012,January,6,Yes,Monday,Clear Skies,10.66,11.365,0.41,26.0027,14
Summer,2012,January,7,Yes,Monday,Clear Skies,9.84,10.605,0.32,26.0027,16
Summer,2012,January,8,Yes,Monday,Clear Skies,9.84,11.365,0.35,16.997899999999998,53
Summer,2012,January,9,Yes,Monday,Clear Skies,9.84,12.879999999999999,0.35,0.0,68
Summer,2012,January,10,Yes,Monday,Clear Skies,10.66,12.120000000000001,0.35,19.0012,109
Summer,2012,January,11,Yes,Monday,Clear Skies,10.66,10.605,0.35,32.9975,175
Summer,2012,January,12,Yes,Monday,Clear Skies,11.48,13.635,0.36,16.997899999999998,202
Summer,2012,January,13,Yes,Monday,Clear Skies,12.299999999999999,13.635,0.36,19.999499999999998,176
Summer,2012,January,14,Yes,Monday,Clear Skies,12.299999999999999,13.635,0.36,27.999299999999998,151
Summer,2012,January,15,Yes,Monday,Clear Skies,11.48,12.120000000000001,0.38,30.002599999999997,168
Summer,2012,January,16,Yes,Monday,Clear Skies,10.66,11.365,0.35,27.999299999999998,154
Summer,2012,January,17,Yes,Monday,Clear Skies,10.66,11.365,0.35,26.0027,153
Summer,2012,January,18,Yes,Monday,Clear Skies,10.66,12.120000000000001,0.33,16.997899999999998,126
Summer,2012,January,19,Yes,Monday,Clear Skies,9.84,11.365,0.38,15.001299999999999,93
Summer,2012,January,20,Yes,Monday,Clear Skies,9.84,11.365,0.41,15.001299999999999,88
Summer,2012,January,21,Yes,Monday,Precipitation with Clouds,9.84,10.605,0.41,22.0028,66
Summer,2012,January,22,Yes,Monday,Precipitation with Clouds,9.02,10.605,0.44,19.0012,39
Summer,2012,January,23,Yes,Monday,Clear Skies,9.02,10.605,0.44,16.997899999999998,34
Summer,2012,January,0,No,Tuesday,Clear Skies,8.200000000000001,9.85,0.51,16.997899999999998,13
Summer,2012,January,1,No,Tuesday,Clear Skies,7.38,9.09,0.55,15.001299999999999,6
Summer,2012,January,2,No,Tuesday,Clear Skies,7.38,8.334999999999999,0.51,16.997899999999998,3
Summer,2012,January,3,No,Tuesday,Clear Skies,6.5600000000000005,6.819999999999999,0.55,19.0012,2
Summer,2012,January,4,No,Tuesday,Clear Skies,6.5600000000000005,7.575,0.55,16.997899999999998,5
Summer,2012,January,5,No,Tuesday,Clear Skies,5.74,6.819999999999999,0.54,12.998,12
Summer,2012,January,6,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.59,19.0012,85
Summer,2012,January,7,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.59,16.997899999999998,170
Summer,2012,January,8,No,Tuesday,Clear Skies,6.5600000000000005,6.819999999999999,0.55,19.0012,354
Summer,2012,January,9,No,Tuesday,Clear Skies,6.5600000000000005,6.819999999999999,0.5,19.0012,153
Summer,2012,January,10,No,Tuesday,Clear Skies,6.5600000000000005,6.0600000000000005,0.47,31.0009,60
Summer,2012,January,11,No,Tuesday,Clear Skies,7.38,6.819999999999999,0.37,35.0008,75
Summer,2012,January,12,No,Tuesday,Clear Skies,7.38,6.819999999999999,0.37,35.0008,74
Summer,2012,January,13,No,Tuesday,Clear Skies,7.38,6.0600000000000005,0.34,43.9989,73
Summer,2012,January,14,No,Tuesday,Clear Skies,6.5600000000000005,6.0600000000000005,0.43,35.0008,79
Summer,2012,January,15,No,Tuesday,Clear Skies,6.5600000000000005,6.0600000000000005,0.37,27.999299999999998,77
Summer,2012,January,16,No,Tuesday,Clear Skies,5.74,4.545,0.39,39.000699999999995,136
Summer,2012,January,17,No,Tuesday,Clear Skies,5.74,5.305,0.26,31.0009,245
Summer,2012,January,18,No,Tuesday,Clear Skies,5.74,4.545,0.26,35.0008,224
Summer,2012,January,19,No,Tuesday,Clear Skies,4.92,4.545,0.28,27.999299999999998,156
Summer,2012,January,20,No,Tuesday,Clear Skies,4.92,6.0600000000000005,0.33,16.997899999999998,115
Summer,2012,January,21,No,Tuesday,Clear Skies,4.1000000000000005,5.305,0.36,15.001299999999999,68
Summer,2012,January,22,No,Tuesday,Clear Skies,4.1000000000000005,5.305,0.46,16.997899999999998,33
Summer,2012,January,23,No,Tuesday,Clear Skies,4.1000000000000005,3.7900000000000005,0.46,26.0027,18
Summer,2012,January,0,No,Tuesday,Clear Skies,3.2800000000000002,3.0300000000000002,0.42,22.0028,9
Summer,2012,January,1,No,Tuesday,Clear Skies,1.6400000000000001,1.5150000000000001,0.38,19.999499999999998,3
Summer,2012,January,2,No,Tuesday,Clear Skies,0.8200000000000001,0.76,0.34,19.0012,1
Summer,2012,January,3,No,Tuesday,Clear Skies,0.8200000000000001,0.76,0.34,19.0012,1
Summer,2012,January,4,No,Tuesday,Clear Skies,0.8200000000000001,2.275,0.41,12.998,2
Summer,2012,January,5,No,Tuesday,Clear Skies,0.8200000000000001,2.275,0.41,12.998,14
Summer,2012,January,6,No,Tuesday,Clear Skies,0.8200000000000001,2.275,0.41,11.0014,59
Summer,2012,January,7,No,Tuesday,Clear Skies,0.8200000000000001,2.275,0.44,12.998,152
Summer,2012,January,8,No,Tuesday,Clear Skies,0.8200000000000001,3.0300000000000002,0.44,8.9981,315
Summer,2012,January,9,No,Tuesday,Clear Skies,1.6400000000000001,3.0300000000000002,0.45,8.9981,180
Summer,2012,January,10,No,Tuesday,Clear Skies,2.46,5.305,0.45,0.0,64
Summer,2012,January,11,No,Tuesday,Precipitation with Clouds,3.2800000000000002,6.0600000000000005,0.42,6.0032,46
Summer,2012,January,12,No,Tuesday,Precipitation with Clouds,4.1000000000000005,5.305,0.46,12.998,84
Summer,2012,January,13,No,Tuesday,Precipitation with Clouds,5.74,6.0600000000000005,0.43,16.997899999999998,91
Summer,2012,January,14,No,Tuesday,Precipitation with Clouds,5.74,6.0600000000000005,0.46,16.997899999999998,75
Summer,2012,January,15,No,Tuesday,Precipitation with Clouds,7.38,7.575,0.37,22.0028,90
Summer,2012,January,16,No,Tuesday,Precipitation with Clouds,7.38,8.334999999999999,0.4,19.0012,131
Summer,2012,January,17,No,Tuesday,Precipitation with Clouds,8.200000000000001,9.85,0.4,12.998,281
Summer,2012,January,18,No,Tuesday,Precipitation with Clouds,8.200000000000001,10.605,0.37,8.9981,289
Summer,2012,January,19,No,Tuesday,Precipitation with Clouds,8.200000000000001,11.365,0.4,7.0015,184
Summer,2012,January,20,No,Tuesday,Precipitation with Clouds,8.200000000000001,9.85,0.4,12.998,123
Summer,2012,January,21,No,Tuesday,Precipitation with Clouds,8.200000000000001,12.879999999999999,0.44,0.0,90
Summer,2012,January,22,No,Tuesday,Precipitation with Clouds,8.200000000000001,11.365,0.47,6.0032,52
Summer,2012,January,23,No,Tuesday,Precipitation with Clouds,8.200000000000001,11.365,0.44,7.0015,32
Summer,2012,January,0,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.47,12.998,14
Summer,2012,January,1,No,Tuesday,Clear Skies,8.200000000000001,11.365,0.51,6.0032,5
Summer,2012,January,2,No,Tuesday,Clear Skies,8.200000000000001,11.365,0.51,6.0032,4
Summer,2012,January,3,No,Tuesday,Clear Skies,8.200000000000001,12.879999999999999,0.61,0.0,4
Summer,2012,January,4,No,Tuesday,Precipitation with Clouds,8.200000000000001,11.365,0.59,6.0032,5
Summer,2012,January,5,No,Tuesday,Precipitation with Clouds,8.200000000000001,11.365,0.59,6.0032,26
Summer,2012,January,6,No,Tuesday,Precipitation with Clouds,8.200000000000001,10.605,0.75,8.9981,78
Summer,2012,January,7,No,Tuesday,Precipitation with Clouds,8.200000000000001,11.365,0.69,6.0032,215
Summer,2012,January,8,No,Tuesday,Precipitation with Clouds,8.200000000000001,12.879999999999999,0.75,0.0,388
Summer,2012,January,9,No,Tuesday,Precipitation with Clouds,9.02,13.635,0.69,0.0,227
Summer,2012,January,10,No,Tuesday,Precipitation with Clouds,9.84,12.879999999999999,0.52,6.0032,86
Summer,2012,January,11,No,Tuesday,Clear Skies,12.299999999999999,16.665,0.49,0.0,84
Summer,2012,January,12,No,Tuesday,Clear Skies,12.299999999999999,14.395,0.49,16.997899999999998,120
Summer,2012,January,13,No,Tuesday,Clear Skies,13.940000000000001,15.15,0.42,19.999499999999998,118
Summer,2012,January,14,No,Tuesday,Clear Skies,13.940000000000001,15.909999999999998,0.39,19.0012,117
Summer,2012,January,15,No,Tuesday,Clear Skies,14.76,16.665,0.34,19.0012,119
Summer,2012,January,16,No,Tuesday,Clear Skies,14.76,16.665,0.34,19.0012,197
Summer,2012,January,17,No,Tuesday,Precipitation with Clouds,14.76,17.424999999999997,0.34,12.998,412
Summer,2012,January,18,No,Tuesday,Clear Skies,13.940000000000001,16.665,0.36,11.0014,383
Summer,2012,January,19,No,Tuesday,Clear Skies,13.940000000000001,17.424999999999997,0.34,6.0032,265
Summer,2012,January,20,No,Tuesday,Clear Skies,12.299999999999999,16.665,0.49,0.0,177
Summer,2012,January,21,No,Tuesday,Clear Skies,10.66,13.635,0.6,8.9981,97
Summer,2012,January,22,No,Tuesday,Clear Skies,10.66,12.879999999999999,0.6,11.0014,71
Summer,2012,January,23,No,Tuesday,Clear Skies,9.84,12.879999999999999,0.7,7.0015,60
Summer,2012,January,0,No,Tuesday,Clear Skies,9.02,12.879999999999999,0.75,6.0032,25
Summer,2012,January,1,No,Tuesday,Clear Skies,9.02,13.635,0.75,0.0,8
Summer,2012,January,2,No,Tuesday,Clear Skies,9.02,11.365,0.69,11.0014,5
Summer,2012,January,3,No,Tuesday,Clear Skies,9.02,12.120000000000001,0.69,7.0015,4
Summer,2012,January,4,No,Tuesday,Clear Skies,9.02,11.365,0.69,8.9981,3
Summer,2012,January,5,No,Tuesday,Precipitation with Clouds,8.200000000000001,10.605,0.8,8.9981,13
Summer,2012,January,6,No,Tuesday,Precipitation with Clouds,9.02,12.120000000000001,0.73,7.0015,70
Summer,2012,January,7,No,Tuesday,Precipitation with Clouds,9.84,14.395,0.65,0.0,205
Summer,2012,January,8,No,Tuesday,Clear Skies,9.84,12.120000000000001,0.7,8.9981,447
Summer,2012,January,9,No,Tuesday,Clear Skies,9.84,12.120000000000001,0.7,11.0014,241
Summer,2012,January,10,No,Tuesday,Clear Skies,10.66,12.879999999999999,0.65,12.998,116
