mal_id,mal_id_recomm,votes
11433,3974,3
11433,196,3
11433,849,3
11433,11499,2
11433,3958,2
11433,14741,2
11433,23079,2
11433,12119,2
11433,14293,2
11433,9379,2
11433,4382,2
11433,17895,2
11433,358,2
11433,41389,1
11433,10719,1
11433,23273,1
11433,36220,1
11433,16664,1
11433,27775,1
11433,20541,1
11433,31914,1
11433,34822,1
11433,10790,1
11433,57391,1
11433,18897,1
11433,688,1
11433,35639,1
11433,29785,1
11433,30585,1
11433,2167,1
11433,201,1
11433,11227,1
11433,25013,1
11433,101,1
11433,918,1
11433,9598,1
11433,1179,1
11433,521,1
11433,840,1
11433,6213,1
11433,1127,1
11433,10397,1
11433,13833,1
11433,6129,1
11433,667,1
11433,12189,1
11433,12445,1
11433,41930,1
11433,2927,1
11433,23209,1
11433,63,1
11433,1198,1
11433,2924,1
11433,2236,1
11285,9756,43
11285,22273,9
11285,9331,7
11285,10163,4
11285,9253,3
11285,43299,3
11285,21603,3
11285,11759,3
11285,18893,2
11285,688,2
11285,10588,2
11285,339,2
11285,11751,2
11285,17651,2
11285,40550,2
11285,14751,2
11285,10490,2
11285,20033,2
11285,18679,2
11285,38256,2
11285,37651,1
11285,35557,1
11285,32438,1
11285,35848,1
11285,8142,1
11285,35248,1
11285,32979,1
11285,16419,1
11285,39292,1
11285,41392,1
11285,47639,1
11285,51381,1
11285,36458,1
11285,35250,1
11285,5680,1
11285,9989,1
11285,12191,1
11285,27441,1
11285,603,1
11285,1579,1
11285,514,1
11285,8795,1
11285,226,1
11285,10087,1
11285,25519,1
11285,838,1
11285,355,1
11285,356,1
11285,2593,1
11285,2129,1
11285,15583,1
11285,24037,1
11285,35849,1
11285,32071,1
11285,4725,1
11285,14741,1
11285,28817,1
11285,33047,1
11285,2236,1
11285,20689,1
11285,19855,1
235,1535,18
235,31043,15
235,2076,13
235,407,11
235,8425,10
235,341,9
235,12189,7
235,244,5
235,2985,4
235,31630,3
235,10568,3
235,40911,3
235,4896,3
235,16592,2
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
11665,457,3
11665,2167,1
11665,53446,1
11665,477,1
11665,10408,1
11665,10232,1
11665,861,1
10218,35120,2
10218,16498,2
10218,1726,1
10218,617,1
10218,404,1
10218,23755,1
10218,884,1
10218,6746,1
10218,857,1
10218,31251,1
10218,32615,1
10218,5041,1
10218,32071,1
10218,1773,1
10218,12031,1
10218,22319,1
10218,23311,1
10218,14833,1
10218,384,1
10218,777,1
10218,21843,1
10218,1818,1
10218,17265,1
13357,8302,1
11179,10162,18
11179,9736,3
11179,102,3
11179,3358,2
11179,39324,2
11179,32828,2
11179,35222,2
11179,30127,2
11179,8769,2
11179,10572,2
11179,2403,2
11179,33502,1
11179,488,1
11179,6114,1
11179,4181,1
11179,40938,1
11179,33206,1
11179,6956,1
11179,33988,1
11179,2963,1
11179,5914,1
11179,9289,1
11179,836,1
11179,10196,1
11179,1219,1
11179,10719,1
11179,1485,1
11179,4224,1
11179,32673,1
11179,935,1
11235,8861,2
11235,15085,2
11235,28297,1
11235,10079,1
11235,10080,1
11235,8525,1
11235,2595,1
11235,79,1
11235,101,1
11235,1530,1
11235,2167,1
11235,62,1
11241,5355,6
11241,6895,6
11241,205,4
11241,8086,3
11241,1735,2
11241,12461,2
11241,67,2
11241,166,2
11241,7592,1
11241,269,1
11241,18055,1
11241,11441,1
11241,1827,1
11241,3655,1
11241,6594,1
11241,13161,1
11241,23755,1
11241,167,1
11241,21743,1
11241,11757,1
11241,17505,1
11241,20853,1
11241,856,1
11241,4186,1
11241,6634,1
11241,10308,1
11241,21,1
11241,8277,1
11241,419,1
11241,16035,1
11241,12031,1
11241,1250,1
11241,21177,1
11241,246,1
11241,1532,1
11241,22547,1
11241,12677,1
11241,3359,1
11241,100,1
11241,11703,1
11079,1887,6
11079,10165,5
11079,12291,5
11079,15911,4
11079,19429,3
11079,34881,3
11079,11843,3
11079,23251,2
11079,5060,2
11079,516,2
11079,14277,2
11079,1852,1
11079,33206,1
11079,12679,1
11079,20709,1
11079,10711,1
11079,6148,1
11079,51464,1
11079,229,1
11079,9863,1
11079,38610,1
11079,38472,1
11079,2367,1
11079,6956,1
11079,17082,1
11079,53833,1
11079,50709,1
11079,3667,1
11079,5914,1
11079,16353,1
11079,10495,1
11079,5680,1
11079,7627,1
11079,66,1
11079,941,1
11079,293,1
11079,488,1
11079,7647,1
11079,72,1
11079,35298,1
11079,37171,1
11079,7791,1
11079,26085,1
11079,18495,1
11079,9776,1
11079,37579,1
11751,12149,9
11751,3572,8
11751,9756,8
11751,18679,6
11751,76,5
11751,48556,4
11751,14283,4
11751,25519,3
11751,11227,3
11751,17651,2
11751,11285,2
11751,19855,2
11751,25731,2
11751,4725,2
11751,30251,2
11751,99,2
11751,40550,1
11751,11757,1
11751,4985,1
11751,39417,1
11751,24705,1
11751,309,1
11751,440,1
11751,14719,1
11751,184,1
11751,21639,1
11751,31964,1
11751,35503,1
11751,37976,1
11751,46095,1
11751,28013,1
11751,32083,1
11751,35589,1
11751,30276,1
11751,5355,1
11751,16157,1
11751,1915,1
11751,15051,1
11751,38328,1
11751,9041,1
11751,10793,1
11751,1835,1
11751,1688,1
11751,8934,1
11751,5310,1
11751,5454,1
11751,5504,1
11751,3667,1
11751,8206,1
11751,77,1
11751,1609,1
11751,6547,1
11751,11021,1
11751,2581,1
11751,521,1
11751,2001,1
11751,389,1
11751,1347,1
11751,11759,1
11751,98,1
11751,35847,1
11751,1710,1
11751,9893,1
11751,11103,1
11751,294,1
11751,16668,1
11751,30,1
10447,3572,5
10447,16668,4
10447,8934,3
10447,237,3
10447,180,2
10447,10793,2
10447,2001,2
10447,9041,2
10447,11227,2
10447,15489,1
10447,28013,1
10447,15583,1
10447,71,1
10447,2002,1
10447,31318,1
10447,22729,1
10447,21437,1
10447,6772,1
10447,1529,1
10447,8917,1
10447,30,1
10447,21327,1
10447,854,1
10447,1575,1
10447,5781,1
10447,35849,1
10447,21177,1
966,1281,3
966,5830,2
966,1060,2
966,12979,2
966,2004,2
966,951,2
966,2075,1
966,3545,1
966,31174,1
966,8687,1
966,66,1
966,210,1
966,35222,1
966,30276,1
966,8795,1
966,1887,1
966,6116,1
966,379,1
966,1261,1
966,6574,1
966,227,1
966,6629,1
966,3006,1
966,415,1
11697,183,5
11697,12875,5
11697,5941,4
11697,7661,4
11697,11771,3
11697,22,2
11697,20583,2
11697,10507,2
11697,1065,2
11697,32494,2
11697,1327,2
11697,49052,2
11697,23273,1
11697,1559,1
11697,135,1
11697,50379,1
11697,18689,1
11697,38098,1
11697,263,1
11697,15,1
11697,292,1
11697,17,1
11697,2112,1
11697,627,1
11697,5231,1
11697,1674,1
11697,170,1
11697,2159,1
11697,18179,1
8917,11227,4
8917,113,2
8917,18893,2
8917,19367,2
8917,14131,2
8917,2699,2
8917,1618,2
8917,5307,2
8917,709,1
8917,180,1
8917,12149,1
8917,97,1
8917,10456,1
8917,31500,1
8917,342,1
8917,134,1
8917,31251,1
8917,14833,1
8917,1179,1
8917,10447,1
8917,1086,1
8917,12677,1
8917,10336,1
8917,400,1
8917,17821,1
8917,2158,1
8917,440,1
8917,1212,1
8917,17269,1
8917,21,1
8917,918,1
8917,3572,1
11227,8917,4
11227,11751,3
11227,14283,3
11227,16668,2
11227,237,2
11227,10447,2
11227,435,2
11227,2604,2
11227,10372,2
11227,3667,2
11227,12119,1
11227,39071,1
11227,15863,1
11227,1575,1
11227,30,1
11227,2795,1
11227,19367,1
11227,11433,1
11227,25731,1
11227,28817,1
11227,22729,1
11227,32245,1
11227,25519,1
11227,99,1
11227,13599,1
11227,5342,1
11227,1991,1
11227,11021,1
11227,9756,1
11227,1694,1
11227,949,1
11227,1792,1
11227,2291,1
11227,12149,1
11227,12471,1
11227,21437,1
11227,1088,1
11227,141,1
11227,28013,1
11227,218,1
11227,274,1
11227,16524,1
11227,23325,1
11227,11761,1
11371,11771,3
11371,627,1
11371,10800,1
11371,135,1
21,6702,85
21,11061,59
21,20,46
21,918,24
21,223,20
21,10033,17
21,813,16
21,34572,16
21,1735,15
21,136,12
21,31964,12
21,269,12
21,3588,11
21,479,9
21,14513,8
21,1604,6
21,2001,6
21,5114,5
21,23755,5
21,527,4
21,42192,4
21,37202,4
21,31741,4
21,11617,3
21,20583,3
21,14719,3
21,15051,3
21,16498,2
21,249,2
21,18115,2
21,263,2
21,8624,2
21,13125,2
21,205,2
21,22043,2
21,20899,2
21,30276,2
21,34599,2
21,37521,2
21,1535,2
21,28171,2
21,28249,2
21,40221,2
21,25013,2
21,2330,2
21,22199,2
21,9513,2
21,6114,2
21,250,2
21,889,2
21,392,2
21,569,1
21,1418,1
21,6594,1
21,27899,1
21,38691,1
21,37105,1
21,40906,1
21,95,1
21,50608,1
21,34034,1
21,40834,1
21,31629,1
21,1050,1
21,2618,1
21,28,1
21,1,1
21,32182,1
21,530,1
21,121,1
21,26055,1
21,41467,1
21,28977,1
21,22097,1
21,42544,1
21,37991,1
21,2034,1
21,457,1
21,39388,1
21,1279,1
21,1559,1
21,18679,1
21,41353,1
21,235,1
21,36838,1
21,11757,1
21,45,1
21,41433,1
21,34542,1
21,2748,1
21,10721,1
21,10620,1
21,2836,1
21,170,1
21,17,1
21,14527,1
21,1000,1
21,4654,1
21,39355,1
21,278,1
21,5060,1
21,1200,1
21,12031,1
21,6,1
21,8917,1
21,738,1
21,1425,1
21,1412,1
21,12883,1
21,9863,1
21,7592,1
21,246,1
21,9919,1
21,154,1
21,28297,1
21,15,1
21,28121,1
21,2890,1
21,30694,1
21,400,1
21,10015,1
21,32930,1
21,129,1
21,39198,1
21,31933,1
21,202,1
21,4415,1
21,6033,1
21,11759,1
21,19505,1
21,516,1
21,6941,1
21,38408,1
21,19291,1
21,11241,1
21,36456,1
12189,14813,73
12189,8425,37
12189,849,26
12189,11887,20
12189,35507,15
12189,14741,13
12189,2167,12
12189,30187,11
12189,10568,10
12189,32093,9
12189,1571,9
12189,23847,8
12189,31646,8
12189,37450,7
12189,1535,7
12189,30895,7
12189,6408,7
12189,235,7
12189,16417,6
12189,13759,6
12189,5680,6
12189,18153,5
12189,27989,4
12189,5081,4
12189,7662,4
12189,32268,4
12189,39017,4
12189,11111,4
12189,4081,4
12189,28619,3
12189,36098,3
12189,407,3
12189,6547,3
12189,37458,3
12189,23273,3
12189,36470,3
12189,39547,3
12189,8915,3
12189,34102,3
12189,12445,2
12189,6045,2
12189,8525,2
12189,54492,2
12189,48849,2
12189,13599,2
12189,27969,2
12189,14075,2
12189,31043,2
12189,33263,2
12189,28677,2
12189,7785,2
12189,19815,2
12189,39534,2
12189,9379,2
12189,21647,2
12189,341,2
12189,10798,2
12189,40752,2
12189,9289,2
12189,9863,2
12189,4224,2
12189,335,2
12189,22147,2
12189,7791,2
12189,40530,1
12189,10588,1
12189,11843,1
12189,35839,1
12189,37023,1
12189,10721,1
12189,21405,1
12189,31764,1
12189,10460,1
12189,9253,1
12189,35639,1
12189,23079,1
12189,39741,1
12189,2593,1
12189,12175,1
12189,13333,1
12189,48483,1
12189,46471,1
12189,35180,1
12189,861,1
12189,21995,1
12189,38680,1
12189,5040,1
12189,48736,1
12189,8769,1
12189,32281,1
12189,46102,1
12189,22789,1
12189,21273,1
12189,34798,1
12189,7311,1
12189,8086,1
12189,16592,1
12189,1065,1
12189,21561,1
12189,3087,1
12189,11761,1
12189,35860,1
12189,2985,1
12189,13601,1
12189,227,1
12189,3245,1
12189,7669,1
12189,17827,1
12189,853,1
12189,10800,1
12189,4382,1
12189,6746,1
12189,6974,1
12189,39730,1
12189,31859,1
12189,34580,1
12189,32948,1
12189,11433,1
12189,50796,1
12189,20031,1
12189,14921,1
12189,13367,1
12189,7674,1
12189,22265,1
12189,16524,1
12189,552,1
12189,457,1
11771,20583,135
11771,18507,31
11771,170,27
11771,22,16
11771,37403,9
11771,15,8
11771,18689,8
11771,18179,8
11771,49596,7
11771,292,7
11771,2159,6
11771,263,6
11771,5040,5
11771,7661,4
11771,10800,3
11771,11697,3
11771,11371,3
11771,269,3
11771,37965,3
11771,40776,2
11771,34636,2
11771,31559,2
11771,28171,2
11771,28891,2
11771,36934,2
11771,406,2
11771,185,2
11771,5671,2
11771,5231,2
11771,32494,2
11771,37450,1
11771,14719,1
11771,17,1
11771,49052,1
11771,1860,1
11771,22265,1
11771,42395,1
11771,38921,1
11771,32995,1
11771,42923,1
11771,24833,1
11771,34825,1
11771,32182,1
11771,17265,1
11771,627,1
11771,2684,1
11771,15605,1
11771,135,1
11771,1604,1
11771,12531,1
11771,10572,1
11771,12875,1
11771,359,1
11771,9941,1
11771,27833,1
11771,5941,1
11771,11061,1
11771,14513,1
11771,31588,1
11771,31737,1
11771,40786,1
11771,5675,1
11771,18097,1
11771,21855,1
11771,33031,1
11741,1535,3
11741,9756,3
11741,2593,3
11741,1,2
11741,34662,2
11741,30,2
11741,22729,2
11741,28249,1
11741,4282,1
11741,30385,1
11741,16782,1
11741,820,1
11741,16498,1
11741,38959,1
11741,22199,1
11741,38533,1
11741,37208,1
11741,4725,1
11741,17729,1
11741,13601,1
11741,98,1
11741,5525,1
11741,19,1
11741,5530,1
11741,32,1
11741,1735,1
11741,5114,1
11741,10620,1
11741,2251,1
11741,14075,1
11741,5356,1
11759,11757,121
11759,10163,12
11759,10793,11
11759,17265,9
11759,19815,8
11759,14345,6
11759,22273,5
11759,6347,5
11759,48,5
11759,11285,3
11759,17247,3
11759,10620,3
11759,857,3
11759,14765,3
11759,1132,3
11759,9332,3
11759,1682,2
11759,1575,2
11759,2001,2
11759,874,2
11759,10588,2
11759,4654,2
11759,16512,2
11759,552,2
11759,38656,2
11759,11617,2
11759,15583,2
11759,5681,2
11759,356,1
11759,4981,1
11759,2112,1
11759,29803,1
11759,11933,1
11759,11375,1
11759,5734,1
11759,21881,1
11759,23273,1
11759,36266,1
11759,6023,1
11759,28121,1
11759,9367,1
11759,9989,1
11759,9936,1
11759,3561,1
11759,11751,1
11759,6547,1
11759,24011,1
11759,14467,1
11759,22547,1
11759,21,1
11759,298,1
11759,22199,1
11759,1710,1
11759,5342,1
11759,1792,1
11759,878,1
11759,9981,1
11759,13175,1
11759,9314,1
11759,6408,1
11759,3359,1
11759,4975,1
11759,3653,1
11759,18229,1
11759,2966,1
11759,8525,1
11759,14833,1
11759,18247,1
11759,6682,1
11759,2164,1
11759,1835,1
11759,5958,1
11759,10463,1
11499,12445,37
11499,5081,8
11499,11633,7
11499,8841,5
11499,8074,4
11499,226,4
11499,11597,4
11499,2404,3
11499,37976,2
11499,11111,2
11499,4581,2
11499,3420,2
11499,11887,2
11499,20507,2
11499,11433,2
11499,7724,2
11499,5682,1
11499,37517,1
11499,10793,1
11499,8769,1
11499,10578,1
11499,21327,1
11499,6974,1
11499,48483,1
11499,24765,1
11499,16355,1
11499,2147,1
11499,32600,1
11499,35994,1
11499,17777,1
11499,5114,1
11499,14713,1
11499,6512,1
11499,10721,1
11499,6045,1
11499,330,1
11499,12467,1
11499,17831,1
11499,2130,1
11499,10620,1
11499,198,1
11499,3358,1
11499,9379,1
11499,59,1
11499,9330,1
11499,9989,1
11499,4214,1
11499,15689,1
11499,587,1
11499,4789,1
11499,31376,1
12445,11499,37
12445,9989,14
12445,39534,13
12445,11111,11
12445,6547,8
12445,5081,7
12445,4789,5
12445,21561,5
12445,5597,4
12445,228,4
12445,30187,3
12445,476,3
12445,1571,2
12445,5530,2
12445,8425,2
12445,36726,2
12445,15037,2
12445,12467,2
12445,226,2
12445,2993,2
12445,12189,2
12445,10588,2
12445,9331,2
12445,17895,1
12445,6747,1
12445,13125,1
12445,14741,1
12445,2966,1
12445,51213,1
12445,47257,1
12445,35849,1
12445,10620,1
12445,22865,1
12445,21327,1
12445,17777,1
12445,2526,1
12445,5177,1
12445,37450,1
12445,9379,1
12445,7724,1
12445,30015,1
12445,25859,1
12445,48483,1
12445,3503,1
12445,934,1
12445,11785,1
12445,13585,1
12445,861,1
12445,11597,1
12445,17729,1
12445,16700,1
12445,6974,1
12445,4010,1
12445,15583,1
12445,17831,1
12445,514,1
12445,11433,1
12445,5342,1
12445,24765,1
12445,2596,1
12445,9330,1
12445,3299,1
12445,3420,1
12445,10719,1
12445,4981,1
12445,4081,1
12445,27775,1
12531,23273,28
12531,28735,18
12531,57,17
12531,1698,13
12531,39533,9
12531,877,8
12531,18245,6
12531,10029,5
12531,10800,5
12531,1,4
12531,22135,4
12531,16,3
12531,30346,3
12531,13333,3
12531,2594,3
12531,9289,3
12531,27989,3
12531,9989,3
12531,34636,2
12531,37435,2
12531,32995,2
12531,16067,2
12531,47917,2
12531,38080,2
12531,1689,2
12531,16918,2
12531,322,2
12531,35639,2
12531,4181,2
12531,48702,2
12531,6114,2
12531,13585,2
12531,32948,1
12531,32729,1
12531,33095,1
12531,1589,1
12531,34822,1
12531,10162,1
12531,489,1
12531,34494,1
12531,55358,1
12531,5680,1
12531,710,1
12531,46352,1
12531,24,1
12531,41120,1
12531,50183,1
12531,7674,1
12531,10460,1
12531,13655,1
12531,10014,1
12531,2236,1
12531,8426,1
12531,21185,1
12531,11771,1
12531,40331,1
12531,28297,1
12531,23079,1
12531,12695,1
12531,205,1
12531,4224,1
12531,12883,1
12531,585,1
12531,28725,1
12531,1021,1
12531,23283,1
12531,21995,1
10790,11617,2
10790,11597,2
10790,15809,1
10790,11433,1
10790,6547,1
10790,5909,1
10790,5958,1
10790,7088,1
10790,6324,1
10790,32937,1
10790,8407,1
12413,889,77
12413,5356,7
12413,16005,5
12413,5682,5
12413,5593,4
12413,777,3
12413,1,3
12413,25183,3
12413,37521,3
12413,2251,3
12413,32615,2
12413,467,2
12413,134,2
12413,71,2
12413,23283,2
12413,37055,1
12413,5630,1
12413,29095,1
12413,1519,1
12413,33,1
12413,12029,1
12413,320,1
12413,3342,1
12413,411,1
12413,27829,1
12413,34933,1
12413,13601,1
12413,47790,1
12413,32379,1
12413,29803,1
12413,42310,1
12413,35240,1
12413,73,1
12413,35889,1
12413,3989,1
12413,2581,1
12413,2130,1
12413,329,1
12413,174,1
12413,861,1
12413,39489,1
12413,650,1
12413,270,1
12413,68,1
12413,3673,1
12413,8630,1
12413,10087,1
12413,208,1
12413,6547,1
12413,2030,1
12413,6973,1
12413,252,1
12413,272,1
12413,14833,1
11785,3455,17
11785,13535,7
11785,9379,5
11785,357,4
11785,19221,4
11785,8841,4
11785,24705,3
11785,3503,3
11785,33206,3
11785,2104,3
11785,15809,3
11785,1293,2
11785,5958,2
11785,6347,2
11785,33731,2
11785,3229,2
11785,10620,2
11785,849,2
11785,21085,2
11785,1887,2
11785,13759,2
11785,1568,2
11785,10495,2
11785,14741,2
11785,30831,2
11785,18095,2
11785,9041,1
11785,16157,1
11785,34881,1
11785,918,1
11785,2605,1
11785,3906,1
11785,32262,1
11785,11617,1
11785,24833,1
11785,34106,1
11785,39049,1
11785,40845,1
11785,2390,1
11785,30307,1
11785,28819,1
11785,35330,1
11785,11633,1
11785,7817,1
11785,5042,1
11785,355,1
11785,12291,1
11785,227,1
11785,5909,1
11785,12445,1
11785,20431,1
11785,6166,1
11785,3654,1
11785,11761,1
11785,539,1
11785,14073,1
11785,379,1
11785,17247,1
11785,15109,1
11785,9330,1
11785,17831,1
11785,14199,1
11785,14515,1
11785,7593,1
11785,10721,1
11785,12549,1
11785,9181,1
235,1535,18
235,31043,15
235,2076,13
235,407,11
235,8425,10
235,341,9
235,12189,7
235,244,5
235,2985,4
235,31630,3
235,10568,3
235,40911,3
235,4896,3
235,16592,2
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
12291,1887,31
12291,14811,9
12291,10165,9
12291,11079,5
12291,21273,5
12291,6574,4
12291,15911,4
12291,9776,4
12291,10495,4
12291,24,3
12291,15379,3
12291,32093,3
12291,49520,3
12291,17549,3
12291,23289,3
12291,20541,3
12291,26349,3
12291,11843,3
12291,6956,3
12291,28825,2
12291,21405,2
12291,15109,2
12291,30014,2
12291,15225,2
12291,7054,2
12291,1852,2
12291,2963,2
12291,5680,2
12291,11013,2
12291,37920,1
12291,37716,1
12291,10719,1
12291,20047,1
12291,17265,1
12291,13833,1
12291,52082,1
12291,6203,1
12291,31952,1
12291,42481,1
12291,48926,1
12291,29163,1
12291,34902,1
12291,19841,1
12291,34618,1
12291,36864,1
12291,8675,1
12291,20931,1
12291,5118,1
12291,5909,1
12291,14277,1
12291,2744,1
12291,2950,1
12291,37924,1
12291,10155,1
12291,2034,1
12291,11785,1
12291,28297,1
12291,16417,1
12291,14511,1
12291,26351,1
12291,5914,1
12291,16353,1
12291,16732,1
12291,23121,1
12291,6045,1
12291,14741,1
12291,24031,1
12291,4224,1
12467,14741,6
12467,17831,5
12467,16201,5
12467,16355,5
12467,7817,4
12467,5081,3
12467,21877,2
12467,50346,2
12467,35860,2
12467,6045,2
12467,10620,2
12467,12445,2
12467,16742,2
12467,32949,2
12467,7647,2
12467,5177,2
12467,29785,1
12467,41389,1
12467,330,1
12467,53621,1
12467,50739,1
12467,24175,1
12467,6324,1
12467,30,1
12467,51705,1
12467,4224,1
12467,31043,1
12467,201,1
12467,18671,1
12467,9379,1
12467,28171,1
12467,469,1
12467,146,1
12467,5941,1
12467,13759,1
12467,2104,1
12467,11761,1
12467,11499,1
12467,14749,1
12467,14289,1
12467,21327,1
12467,9624,1
12467,840,1
12467,2034,1
12467,195,1
11761,9863,7
11761,849,7
11761,10213,4
11761,18679,3
11761,918,2
11761,7054,2
11761,32542,2
11761,5909,2
11761,7769,2
11761,2001,2
11761,8675,2
11761,13759,2
11761,11617,2
11761,33475,1
11761,1604,1
11761,13535,1
11761,25159,1
11761,5040,1
11761,28999,1
11761,32093,1
11761,37999,1
11761,9367,1
11761,777,1
11761,23121,1
11761,30276,1
11761,14073,1
11761,1588,1
11761,12467,1
11761,14741,1
11761,12189,1
11761,11785,1
11761,9756,1
11761,9379,1
11761,6594,1
11761,11597,1
11761,6098,1
11761,14813,1
11761,11227,1
11761,9750,1
11761,15315,1
11761,5081,1
12113,40682,1
12113,5784,1
12113,1726,1
12113,404,1
12431,7674,16
12431,35839,12
12431,16918,6
12431,329,5
12431,10162,2
12431,19,2
12431,28,2
12431,28297,2
12431,23273,2
12431,11061,2
12431,344,2
12431,1029,2
12431,37403,1
12431,32995,1
12431,22687,1
12431,1210,1
12431,170,1
12431,16662,1
12431,20951,1
12431,1747,1
12431,25835,1
12431,28735,1
12431,38691,1
12431,798,1
12431,1589,1
12431,32948,1
12431,37435,1
12431,1034,1
12431,31580,1
12431,48471,1
12431,10800,1
12431,136,1
12431,53848,1
12431,1025,1
12431,1942,1
12431,388,1
12431,17,1
12431,2001,1
12431,5941,1
12431,1941,1
12431,7647,1
12431,1065,1
12431,37914,1
12431,12031,1
12431,245,1
12431,2929,1
12431,477,1
12431,57,1
12431,34494,1
12431,135,1
12431,9941,1
11701,20889,1
12883,18507,10
12883,2890,9
12883,10721,8
12883,37426,7
12883,11433,6
12883,16067,6
12883,17909,5
12883,10460,5
12883,5681,5
12883,7647,5
12883,9379,5
12883,22789,4
12883,227,4
12883,10357,4
12883,16918,3
12883,39730,3
12883,23209,2
12883,25867,2
12883,11355,2
12883,19703,2
12883,6746,2
12883,32979,2
12883,3087,2
12883,31771,2
12883,8557,2
12883,9834,2
12883,34792,2
12883,17819,2
12883,36653,1
12883,11887,1
12883,2159,1
12883,1210,1
12883,21603,1
12883,20583,1
12883,31646,1
12883,28223,1
12883,28677,1
12883,800,1
12883,46093,1
12883,40230,1
12883,37972,1
12883,47917,1
12883,42668,1
12883,28617,1
12883,24211,1
12883,42923,1
12883,34636,1
12883,45425,1
12883,21039,1
12883,4081,1
12883,14515,1
12883,19257,1
12883,10893,1
12883,57,1
12883,14227,1
12883,21,1
12883,8129,1
12883,15439,1
12883,18229,1
12883,16417,1
12883,16910,1
12883,16524,1
12883,11739,1
12883,13599,1
12883,14741,1
12883,37105,1
12883,12531,1
12883,6129,1
12883,4898,1
12883,16742,1
12883,21681,1
12883,11843,1
12893,10165,1
12893,34262,1
12893,27633,1
11837,35120,8
11837,1374,6
11837,6880,5
11837,9941,4
11837,2161,4
11837,1535,3
11837,389,3
11837,16005,2
11837,3407,2
11837,10294,2
11837,384,2
11837,22535,2
11837,27631,2
11837,30276,2
11837,16498,2
11837,22687,1
11837,10717,1
11837,6030,1
11837,2158,1
11837,935,1
11837,18229,1
11837,1292,1
11837,14719,1
11837,21353,1
11837,31580,1
11837,34542,1
11837,31964,1
11837,28805,1
11837,1818,1
11837,22319,1
11837,24439,1
11837,31927,1
11837,2025,1
11837,2356,1
11837,2251,1
11837,1156,1
11837,168,1
11837,2355,1
11837,2354,1
11837,198,1
11837,8100,1
11837,1468,1
11837,6,1
11837,19,1
11837,9919,1
11837,10490,1
11837,11703,1
11837,916,1
11837,5114,1
11837,3086,1
11837,6920,1
11837,11757,1
11837,10418,1
12029,820,8
12029,39198,4
12029,2002,4
12029,2158,2
12029,342,2
12029,19775,2
12029,30,2
12029,17269,2
12029,17265,1
12029,12413,1
12029,1000,1
12029,18893,1
12029,31433,1
12029,27655,1
12029,6336,1
12029,93,1
12029,31500,1
12029,3572,1
12029,29,1
12029,1491,1
12029,28013,1
12029,2581,1
12029,949,1
12029,58,1
12029,11021,1
12029,290,1
12029,10937,1
12029,1088,1
12029,90,1
12029,2001,1
12461,6895,8
12461,25013,5
12461,14713,5
12461,14921,5
12461,3615,5
12461,15085,4
12461,100,4
12461,123,4
12461,120,4
12461,12967,3
12461,8476,2
12461,247,2
12461,11241,2
12461,7058,2
12461,249,2
12461,11013,2
12461,21743,1
12461,21563,1
12461,15613,1
12461,17513,1
12461,33605,1
12461,7054,1
12461,55998,1
12461,1571,1
12461,14145,1
12461,10321,1
12461,5262,1
12461,4081,1
12461,1578,1
12461,10800,1
12461,957,1
12461,15605,1
12461,5835,1
10681,5630,2
10681,4725,1
10681,41006,1
10681,2593,1
10681,4581,1
10681,22199,1
10681,226,1
10681,6880,1
11757,17265,176
11757,11759,121
11757,14345,88
11757,28121,73
11757,19815,52
11757,29803,33
11757,48,29
11757,31859,21
11757,33926,17
11757,35790,16
11757,30831,16
11757,10620,14
11757,31240,12
11757,34497,10
11757,15315,9
11757,6547,9
11757,138,9
11757,1195,8
11757,10793,8
11757,16498,8
11757,35849,7
11757,873,7
11757,1365,6
11757,35203,6
11757,10163,6
11757,20785,5
11757,30296,5
11757,38790,5
11757,3230,5
11757,10087,4
11757,30544,4
11757,9332,4
11757,4186,4
11757,52299,4
11757,38909,4
11757,6880,3
11757,417,3
11757,13759,3
11757,5681,3
11757,40595,3
11757,16592,3
11757,28907,3
11757,8769,3
11757,38656,3
11757,384,3
11757,5940,3
11757,14513,3
11757,14765,3
